timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
446302960,446302471,-0.6619415,-0.021641498,-0.0027896187,-0.74923784,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446347960,446347490,-0.6619522,-0.021639498,-0.002792308,-0.7492285,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446397942,446397503,-0.6619478,-0.021650461,-0.0027959032,-0.7492321,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446453000,446452515,-0.6619554,-0.021637557,-0.0027913344,-0.7492256,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446498008,446497528,-0.6619603,-0.021637386,-0.002793914,-0.7492213,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446547973,446547543,-0.6619692,-0.02163036,-0.002788027,-0.7492137,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446598046,446597558,-0.66197926,-0.0216289,-0.0027860564,-0.7492049,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446653220,446652579,-0.6619812,-0.021608857,-0.002781536,-0.74920374,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446698067,446697590,-0.66199416,-0.021609774,-0.0027704395,-0.74919236,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446748106,446747604,-0.6620006,-0.021613084,-0.0027817423,-0.74918646,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446803186,446802620,-0.6620047,-0.021623092,-0.002788728,-0.7491826,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446848179,446847638,-0.66200525,-0.021631064,-0.0027907824,-0.74918187,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446898154,446897715,-0.66200936,-0.021636663,-0.0028073816,-0.749178,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446948098,446947663,-0.6620046,-0.021641264,-0.002800214,-0.7491821,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446998213,446997680,-0.6620045,-0.021640891,-0.0028017485,-0.74918216,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447048264,447047697,-0.6620036,-0.02164586,-0.002817169,-0.7491828,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447098152,447097709,-0.66200316,-0.02163957,-0.0028136882,-0.74918336,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447153198,447152727,-0.66199905,-0.021640245,-0.0028181444,-0.74918693,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447198179,447197739,-0.6620006,-0.021634772,-0.0028197644,-0.7491857,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447248290,447247754,-0.66200143,-0.021635674,-0.0028255773,-0.7491849,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447303205,447302770,-0.66201943,-0.021631597,-0.0028395955,-0.74916905,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447348237,447347789,-0.6620324,-0.021628495,-0.0028367054,-0.7491578,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447398251,447397800,-0.6620336,-0.021628154,-0.002836582,-0.7491567,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447448369,447447816,-0.66202545,-0.02163645,-0.0028455153,-0.7491637,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447503339,447502831,-0.6620194,-0.021638293,-0.0028552816,-0.7491689,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447548289,447547846,-0.6620213,-0.021635033,-0.002857972,-0.7491673,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447598343,447597859,-0.662008,-0.02164745,-0.002861802,-0.7491787,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447648356,447647876,-0.662003,-0.021642424,-0.002868992,-0.7491832,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
447698384,447697897,-0.662005,-0.021625707,-0.0028637974,-0.7491819,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
